Timestamp,ACO,AJM,AJU,BJU,MON,CHO,CUA,CUT,FAC,FAR,GAM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
10-Apr-2020 13:59:59,23,23,21,27,27,27,23,27,30,28,28,22,27,27,24,26,26,28,23,27,28,26,26,28,27
10-Apr-2020 14:59:59,24,23,21,27,28,28,24,28,30,28,28,23,28,29,24,26,26,28,24,28,28,27,27,28,28
10-Apr-2020 15:59:59,25,23,21,27,28,28,24,28,30,29,29,21,28,29,24,26,26,29,24,28,28,27,27,28,29
10-Apr-2020 16:59:59,25,24,21,27,27,27,24,27,28,29,28,21,28,28,25,27,26,28,24,27,27,27,27,29,28
10-Apr-2020 17:59:59,25,23,20,27,27,27,24,27,29,29,28,21,27,28,24,27,26,28,25,27,27,27,27,28,28
10-Apr-2020 18:59:59,24,21,18,26,26,26,22,25,27,28,27,19,27,27,22,26,25,28,23,27,25,26,25,27,28
10-Apr-2020 19:59:59,23,20,16,24,24,24,21,25,24,27,26,17,25,25,21,24,23,26,22,25,24,25,24,26,27
10-Apr-2020 20:59:59,22,19,13,23,22,22,19,23,22,26,25,15,24,24,21,23,22,26,21,24,23,24,22,25,26
10-Apr-2020 21:59:59,21,19,11,22,21,21,18,21,21,25,24,13,23,23,20,22,22,25,20,22,22,22,22,24,24
10-Apr-2020 22:59:59,20,18,9,21,20,20,18,20,19,24,23,10,23,22,19,22,20,24,19,22,21,22,20,23,23
10-Apr-2020 23:59:59,18,17,8,20,19,19,17,16,18,24,22,8,22,21,19,21,19,23,18,21,20,21,20,22,22
11-Apr-2020 00:59:59,16,16,8,19,18,18,17,14,16,23,21,8,21,20,18,20,18,22,17,19,19,19,18,21,21
11-Apr-2020 01:59:59,15,16,8,18,18,18,16,13,15,21,20,7,20,20,16,19,17,20,16,19,18,17,17,20,20
11-Apr-2020 02:59:59,14,15,7,18,17,17,16,12,14,21,20,7,19,19,16,18,16,19,15,18,17,18,16,20,19
11-Apr-2020 03:59:59,16,15,6,17,17,17,15,11,13,19,19,7,19,19,15,17,16,19,17,17,16,17,16,19,18
11-Apr-2020 04:59:59,13,14,4,16,15,15,15,10,12,19,18,7,18,18,14,17,16,18,15,17,16,16,15,18,17
11-Apr-2020 05:59:59,12,13,3,16,14,14,15,9,11,19,18,6,17,18,14,16,15,18,16,16,15,15,15,18,17
11-Apr-2020 06:59:59,11,13,3,16,13,13,14,9,11,17,17,6,17,17,13,16,14,17,13,16,14,15,14,17,15
11-Apr-2020 07:59:59,12,15,7,17,15,15,15,13,12,17,18,8,18,18,15,16,16,17,15,17,15,17,15,18,17
11-Apr-2020 08:59:59,15,18,15,19,18,18,17,19,18,20,20,14,20,21,18,18,19,19,19,19,17,19,17,20,19
11-Apr-2020 09:59:59,18,19,18,22,21,21,19,22,23,23,22,17,22,23,20,21,21,22,21,21,21,22,21,22,21
11-Apr-2020 10:59:59,20,20,19,24,24,24,21,24,26,25,24,19,24,25,22,23,23,24,21,24,24,23,23,25,24
11-Apr-2020 11:59:59,22,22,20,25,26,26,22,26,28,26,26,20,26,26,23,25,24,26,23,26,27,25,25,27,25
11-Apr-2020 12:59:59,24,23,21,27,27,27,23,28,30,28,27,21,27,28,24,26,26,28,24,27,28,26,27,28,27
11-Apr-2020 13:59:59,25,24,21,28,27,27,25,29,31,29,29,22,28,29,24,28,27,29,25,28,29,28,28,30,29
11-Apr-2020 14:59:59,26,24,21,28,28,28,25,30,32,29,29,22,29,29,24,28,28,29,26,30,28,29,27,29,30
11-Apr-2020 15:59:59,26,23,21,29,27,27,24,31,31,30,29,22,28,29,24,28,28,29,25,30,28,29,27,29,29
11-Apr-2020 16:59:59,25,23,20,28,27,27,24,29,30,29,29,21,29,29,24,28,27,29,25,30,27,28,27,29,29
11-Apr-2020 17:59:59,24,22,19,27,26,26,23,28,28,29,29,20,28,28,23,27,25,29,24,28,26,27,26,28,28
11-Apr-2020 18:59:59,23,21,18,25,25,25,22,26,26,27,27,19,26,26,22,25,24,27,23,26,25,26,25,27,27
11-Apr-2020 19:59:59,22,19,16,24,24,24,20,23,24,26,25,16,25,25,21,24,23,26,21,25,23,24,24,25,25
11-Apr-2020 20:59:59,21,18,14,23,22,22,18,22,22,25,24,14,24,23,20,23,22,25,20,23,23,23,23,24,23
11-Apr-2020 21:59:59,19,18,12,22,21,21,17,20,21,24,23,12,23,22,20,22,21,24,19,22,21,22,21,24,22
11-Apr-2020 22:59:59,18,18,11,21,20,20,17,19,20,23,22,9,22,21,19,21,20,23,17,21,21,21,20,23,21
11-Apr-2020 23:59:59,18,17,9,20,19,19,16,16,19,22,21,8,21,21,19,20,20,22,17,21,20,20,20,22,21
12-Apr-2020 00:59:59,17,17,9,19,17,17,16,15,18,22,20,10,20,20,18,19,19,21,18,20,20,20,19,22,20
12-Apr-2020 01:59:59,16,16,10,19,17,17,15,15,17,21,20,11,20,20,17,18,18,20,17,19,19,19,19,21,19
12-Apr-2020 02:59:59,16,15,9,18,17,17,16,13,17,20,19,11,19,19,17,17,18,20,17,18,19,18,18,20,19
12-Apr-2020 03:59:59,15,15,6,18,16,16,15,13,16,20,18,11,19,19,16,17,18,19,17,18,18,18,17,20,18
12-Apr-2020 04:59:59,15,15,8,17,16,16,14,12,16,19,18,9,18,18,15,17,16,19,16,17,17,18,18,20,17
12-Apr-2020 05:59:59,15,14,5,17,15,15,13,11,16,19,18,9,18,18,14,16,17,19,15,17,17,17,18,19,18
12-Apr-2020 06:59:59,14,14,7,16,15,15,13,10,16,19,17,10,18,17,15,15,15,18,14,17,17,17,16,18,18
12-Apr-2020 07:59:59,15,16,12,17,16,16,15,16,17,19,18,12,18,18,16,16,17,19,17,18,17,18,17,20,18
12-Apr-2020 08:59:59,18,18,14,20,20,20,17,20,20,21,20,14,20,19,18,18,19,21,19,19,20,19,20,22,20
12-Apr-2020 09:59:59,20,21,17,22,23,23,19,23,24,23,23,16,23,22,20,21,22,23,22,22,23,21,22,24,22
12-Apr-2020 10:59:59,22,24,18,25,24,24,21,26,26,26,25,17,25,25,21,24,25,25,23,25,25,24,24,26,25
12-Apr-2020 11:59:59,23,24,19,27,25,25,22,27,28,28,27,19,27,27,22,26,26,28,24,27,26,26,25,27,28
12-Apr-2020 12:59:59,25,23,19,28,26,26,22,29,29,29,28,19,28,28,23,26,27,29,25,29,26,27,26,28,30
12-Apr-2020 13:59:59,25,24,20,28,27,27,23,29,30,29,29,20,28,28,23,26,27,29,25,29,27,27,26,31,31
12-Apr-2020 14:59:59,25,25,20,28,27,27,23,30,31,30,29,21,29,28,23,27,27,30,25,29,28,28,27,29,31
12-Apr-2020 15:59:59,25,24,20,28,27,27,23,30,30,30,29,21,29,28,24,27,27,30,24,28,27,28,26,29,30
12-Apr-2020 16:59:59,25,24,20,27,26,26,23,29,30,29,28,21,28,27,24,27,26,29,24,28,27,27,26,28,30
12-Apr-2020 17:59:59,24,23,19,27,26,26,23,28,29,28,28,20,27,27,23,26,26,28,24,27,26,27,26,27,29
12-Apr-2020 18:59:59,23,21,17,25,25,25,21,26,26,27,26,18,26,26,22,24,24,27,22,26,24,26,24,26,27
12-Apr-2020 19:59:59,22,19,15,24,23,23,20,23,24,26,25,15,24,24,20,23,22,25,21,24,23,24,23,25,26
12-Apr-2020 20:59:59,20,17,13,23,22,22,18,21,21,25,24,13,24,23,20,22,21,25,19,23,22,22,22,24,23
12-Apr-2020 21:59:59,19,17,12,22,21,21,17,21,20,24,23,9,23,22,19,21,21,23,18,21,21,21,20,23,22
12-Apr-2020 22:59:59,18,17,10,21,20,20,17,19,18,23,22,9,22,21,18,20,19,22,18,20,20,20,20,22,21
12-Apr-2020 23:59:59,17,16,10,20,18,18,16,17,17,21,21,10,21,21,16,19,19,21,17,19,19,20,18,21,20
13-Apr-2020 00:59:59,16,15,7,19,17,17,15,16,17,20,20,8,20,20,16,18,17,20,16,19,18,19,17,20,20
13-Apr-2020 01:59:59,16,15,5,19,16,16,15,12,17,20,19,6,19,19,16,17,16,19,16,18,17,18,16,19,19
13-Apr-2020 02:59:59,14,14,5,17,15,15,15,10,15,19,18,6,18,19,14,17,16,19,16,17,15,17,15,19,17
13-Apr-2020 03:59:59,12,14,4,16,14,14,14,9,13,19,18,5,17,18,13,16,15,19,16,17,15,16,14,18,16
13-Apr-2020 04:59:59,11,13,5,16,14,14,14,8,12,18,17,5,17,18,13,16,15,18,15,16,14,15,14,18,16
13-Apr-2020 05:59:59,9,13,4,15,11,11,14,8,11,16,17,4,16,17,12,15,14,16,14,15,14,14,13,17,15
13-Apr-2020 06:59:59,8,12,3,15,11,11,13,7,10,16,16,4,16,17,12,15,14,16,13,15,13,14,13,17,14
13-Apr-2020 07:59:59,10,16,8,16,14,14,14,12,11,17,17,7,17,17,15,15,16,16,15,17,14,16,14,18,15
13-Apr-2020 08:59:59,15,18,11,18,17,17,17,17,17,19,19,14,19,19,17,16,18,18,18,18,17,19,17,20,17
13-Apr-2020 09:59:59,17,19,18,21,20,20,18,20,22,21,21,18,21,21,19,18,20,21,19,21,20,21,20,21,20
13-Apr-2020 10:59:59,20,20,19,23,22,22,20,23,25,23,23,20,23,23,20,21,22,23,21,23,23,23,22,24,22
13-Apr-2020 11:59:59,22,22,21,24,25,25,21,25,27,26,25,21,25,25,22,23,24,25,22,25,25,24,24,26,25
13-Apr-2020 12:59:59,23,23,22,26,27,27,23,27,29,27,27,22,26,26,24,26,26,27,23,26,27,26,26,27,27
13-Apr-2020 13:59:59,25,25,23,28,29,29,24,28,31,29,28,23,28,28,25,27,27,29,24,28,29,28,27,29,28
13-Apr-2020 14:59:59,26,27,22,29,29,29,25,29,32,30,29,24,29,29,26,27,27,30,26,29,30,29,28,30,29
13-Apr-2020 15:59:59,27,26,22,29,28,28,26,29,33,31,30,24,30,30,26,28,29,30,26,30,30,29,29,31,29
13-Apr-2020 16:59:59,27,25,21,29,27,27,25,29,33,31,30,23,30,30,25,28,29,30,27,30,29,29,28,30,30
13-Apr-2020 17:59:59,26,24,20,29,26,26,24,28,31,29,29,22,29,29,24,27,28,29,25,29,27,28,27,29,29
13-Apr-2020 18:59:59,24,22,18,27,25,25,23,27,28,28,28,20,27,27,22,26,26,27,24,28,25,27,25,27,28
13-Apr-2020 19:59:59,22,20,16,25,23,23,21,25,25,27,26,16,25,25,21,24,24,25,22,26,24,26,24,26,26
13-Apr-2020 20:59:59,20,20,13,24,22,22,19,22,23,25,24,13,25,24,20,23,23,24,21,25,23,24,23,25,24
13-Apr-2020 21:59:59,19,19,10,24,21,21,18,21,22,23,23,11,24,23,19,22,22,23,20,23,22,23,22,24,23
13-Apr-2020 22:59:59,18,18,8,23,20,20,18,18,21,22,22,10,22,22,17,21,21,22,18,22,21,22,20,24,21
13-Apr-2020 23:59:59,17,18,8,22,19,19,18,15,19,22,22,9,22,21,19,21,20,22,17,21,20,20,20,22,20
14-Apr-2020 00:59:59,16,17,7,21,18,18,17,13,17,21,21,9,21,21,17,19,19,21,17,20,19,20,18,21,19
14-Apr-2020 01:59:59,14,16,6,20,16,16,17,12,16,20,20,8,21,20,16,18,18,20,17,20,18,19,17,21,19
14-Apr-2020 02:59:59,13,15,6,19,15,15,16,11,15,19,19,8,19,19,16,17,18,19,15,18,17,18,16,20,18
14-Apr-2020 03:59:59,12,15,5,18,15,15,15,10,14,17,19,8,19,19,15,17,17,18,15,18,16,17,15,20,17
14-Apr-2020 04:59:59,11,14,5,17,14,14,15,9,13,17,18,7,18,18,15,17,16,17,14,17,15,16,15,19,17
14-Apr-2020 05:59:59,11,14,4,16,13,13,15,9,12,17,17,6,18,18,15,17,16,17,14,16,15,16,14,18,16
14-Apr-2020 06:59:59,10,14,5,16,14,14,15,9,12,17,17,6,17,18,14,16,15,17,14,16,15,15,14,18,15
14-Apr-2020 07:59:59,11,16,9,17,14,14,16,13,13,18,18,8,18,19,16,17,16,17,15,17,16,17,15,19,16
14-Apr-2020 08:59:59,16,18,15,19,20,20,18,17,18,20,20,15,20,21,18,19,18,19,18,19,18,19,18,21,18
14-Apr-2020 09:59:59,19,19,18,21,23,23,19,21,23,23,22,18,22,22,20,21,21,22,20,22,21,22,21,23,21
14-Apr-2020 10:59:59,22,21,20,24,26,26,21,24,26,26,25,20,25,25,23,24,23,25,21,24,26,24,24,26,24
14-Apr-2020 11:59:59,24,23,26,26,27,27,23,27,28,28,27,21,27,27,24,26,26,27,23,26,27,26,26,28,27
14-Apr-2020 12:59:59,25,25,28,28,27,27,24,28,30,29,28,22,28,28,24,27,27,29,25,28,29,27,27,29,29
14-Apr-2020 13:59:59,26,26,29,29,28,28,25,30,32,30,29,23,29,29,25,27,28,29,26,29,29,28,28,30,30
14-Apr-2020 14:59:59,27,27,21,29,28,28,25,31,33,30,30,23,30,30,25,28,28,30,26,30,29,29,28,30,30
14-Apr-2020 15:59:59,27,25,21,29,28,28,25,30,32,30,30,23,30,30,25,29,28,30,26,30,29,29,28,30,30
14-Apr-2020 16:59:59,27,24,20,28,27,27,25,29,29,30,29,22,29,28,25,28,27,30,26,29,28,29,27,29,30
14-Apr-2020 17:59:59,25,23,19,27,26,26,24,28,29,29,28,21,28,28,24,27,27,29,25,28,27,27,26,28,29
14-Apr-2020 18:59:59,24,21,18,26,25,25,27,27,27,28,27,19,27,27,22,25,25,28,23,27,25,27,25,27,28
14-Apr-2020 19:59:59,22,20,16,25,24,24,21,26,25,27,25,17,25,25,21,24,23,26,22,26,24,25,24,26,27
14-Apr-2020 20:59:59,21,19,14,23,22,22,20,23,23,26,25,15,24,24,21,23,23,25,21,25,23,24,23,25,26
14-Apr-2020 21:59:59,21,19,13,23,22,22,18,21,21,25,24,13,24,23,21,22,22,24,20,24,23,23,22,25,24
14-Apr-2020 22:59:59,19,17,11,23,21,21,18,20,20,24,23,10,23,22,19,22,21,24,19,23,21,22,21,24,22
14-Apr-2020 23:59:59,19,17,9,22,20,20,17,18,18,24,23,10,22,21,17,21,20,23,18,22,21,21,20,23,20
15-Apr-2020 00:59:59,17,16,8,21,18,18,17,17,16,22,22,9,22,20,18,20,19,21,18,21,19,20,19,22,19
15-Apr-2020 01:59:59,15,15,7,20,17,17,17,16,15,21,20,8,21,20,16,19,18,20,16,20,18,19,17,22,17
15-Apr-2020 02:59:59,14,15,6,19,16,16,16,15,15,20,19,7,20,19,14,17,17,19,15,19,18,17,17,20,16
15-Apr-2020 03:59:59,13,14,6,18,15,15,15,15,15,19,19,7,18,17,15,16,17,18,15,17,17,16,16,19,16
15-Apr-2020 04:59:59,13,13,5,17,14,14,15,13,15,18,18,7,18,16,14,15,16,18,13,17,17,15,15,18,15
15-Apr-2020 05:59:59,12,12,4,16,14,14,14,11,14,16,17,7,17,16,13,15,15,18,13,16,15,15,15,18,15
15-Apr-2020 06:59:59,11,12,3,16,13,13,13,11,13,15,16,7,17,16,12,15,15,17,13,15,15,15,14,17,15
15-Apr-2020 07:59:59,12,13,7,17,14,14,14,13,13,16,17,9,17,17,14,15,16,16,14,16,16,16,15,18,15
15-Apr-2020 08:59:59,14,16,13,18,17,17,15,17,17,18,18,15,18,19,16,16,17,18,16,18,17,18,17,19,17
15-Apr-2020 09:59:59,16,18,16,20,19,19,17,19,22,20,20,18,20,20,18,18,19,20,18,20,19,19,19,21,18
15-Apr-2020 10:59:59,19,19,19,22,22,22,19,21,24,23,22,19,22,22,20,20,21,22,19,22,22,21,21,23,21
15-Apr-2020 11:59:59,21,21,20,24,24,24,21,24,26,25,24,21,24,24,22,23,23,24,21,24,25,23,24,25,23
15-Apr-2020 12:59:59,23,22,20,25,26,26,22,25,29,27,26,22,26,26,23,25,25,26,23,26,27,25,25,27,25
15-Apr-2020 13:59:59,24,23,21,27,27,27,23,27,30,28,27,22,27,28,24,25,26,28,24,27,28,26,27,28,27
15-Apr-2020 14:59:59,25,24,21,27,27,27,23,28,31,29,28,22,28,28,24,27,26,29,24,28,28,27,27,28,28
15-Apr-2020 15:59:59,25,24,21,28,27,27,24,28,30,29,28,22,28,28,25,27,26,28,24,28,28,27,27,29,28
15-Apr-2020 16:59:59,25,23,20,27,26,26,24,29,29,29,28,22,28,28,24,26,26,28,25,28,27,27,27,29,28
15-Apr-2020 17:59:59,24,22,19,26,26,26,23,27,29,28,27,21,27,28,23,26,26,27,24,27,26,26,26,27,28
15-Apr-2020 18:59:59,23,20,17,25,25,25,22,19,26,27,26,18,26,26,22,25,24,27,23,26,25,26,25,27,27
15-Apr-2020 19:59:59,22,19,15,24,23,23,20,17,24,26,25,16,24,25,20,24,23,25,21,25,23,25,23,25,26
15-Apr-2020 20:59:59,21,19,14,23,22,22,19,16,23,25,24,15,24,24,20,22,22,24,20,24,22,23,22,25,25
15-Apr-2020 21:59:59,21,18,13,22,21,21,18,16,21,24,23,13,23,23,20,22,21,24,19,23,22,23,22,24,24
15-Apr-2020 22:59:59,20,17,10,22,20,20,18,16,19,24,23,11,23,22,19,21,21,23,18,22,21,22,21,24,23
15-Apr-2020 23:59:59,18,17,9,21,19,19,17,15,18,23,22,10,22,21,18,21,20,23,18,21,20,21,20,23,22
16-Apr-2020 00:59:59,17,16,8,20,20,18,17,14,17,23,22,9,21,21,16,20,19,22,17,20,19,20,19,22,21
16-Apr-2020 01:59:59,16,16,9,19,20,18,17,13,16,21,21,9,20,20,16,19,18,21,16,19,18,19,17,21,20
16-Apr-2020 02:59:59,15,16,9,19,19,18,16,12,15,21,20,9,20,20,16,18,17,21,16,19,17,18,17,20,19
16-Apr-2020 03:59:59,15,15,9,18,19,17,16,12,14,20,19,8,19,19,15,18,17,20,15,18,17,18,18,20,19
16-Apr-2020 04:59:59,15,14,8,17,18,17,15,11,14,19,19,7,19,19,15,17,16,19,15,18,17,18,18,20,18
16-Apr-2020 05:59:59,14,13,7,17,17,17,15,10,13,19,18,6,18,18,14,17,16,19,14,18,16,17,16,19,17
16-Apr-2020 06:59:59,13,13,6,17,17,16,14,10,12,18,18,6,18,18,14,16,16,18,14,17,16,16,15,19,17
16-Apr-2020 07:59:59,14,15,9,18,18,17,15,13,13,19,19,8,19,18,15,17,17,18,15,18,17,17,16,19,17
16-Apr-2020 08:59:59,16,18,15,20,20,20,17,18,19,21,20,14,20,20,18,19,19,20,18,19,19,20,18,21,19
16-Apr-2020 09:59:59,19,20,18,22,23,22,18,20,23,22,22,18,22,22,19,20,21,22,20,21,21,22,21,23,21
16-Apr-2020 10:59:59,20,22,19,23,24,24,20,23,26,24,24,19,24,24,21,22,23,24,21,23,23,23,23,24,23
16-Apr-2020 11:59:59,22,23,20,25,26,25,22,25,28,26,26,20,26,25,23,24,24,26,22,25,25,25,25,26,25
16-Apr-2020 12:59:59,23,24,20,26,28,26,22,27,30,28,27,22,27,27,23,25,26,27,23,27,27,26,26,28,26
16-Apr-2020 13:59:59,25,23,21,28,29,27,23,28,31,28,28,22,27,27,23,27,26,28,24,28,28,27,27,29,27
16-Apr-2020 14:59:59,25,25,21,27,29,28,24,29,32,29,29,21,28,28,24,26,27,29,24,28,29,28,28,29,29
16-Apr-2020 15:59:59,26,25,21,28,29,28,24,29,31,30,29,22,28,28,24,27,27,29,25,29,29,28,27,30,29
16-Apr-2020 16:59:59,26,25,21,28,29,27,24,29,30,30,29,21,28,29,24,27,27,29,24,28,28,28,27,29,29
16-Apr-2020 17:59:59,26,23,19,27,28,26,24,28,30,29,28,20,28,28,24,27,26,28,25,28,27,28,27,29,29
16-Apr-2020 18:59:59,22,21,18,26,26,25,22,25,27,28,27,19,27,27,22,25,24,27,23,27,25,27,25,27,25
16-Apr-2020 19:59:59,20,20,16,25,25,24,21,21,24,26,25,17,25,25,21,24,23,25,22,24,23,20,24,26,18
16-Apr-2020 20:59:59,19,19,15,23,24,22,19,19,21,23,23,16,23,22,21,23,22,21,20,21,23,19,23,25,17
16-Apr-2020 21:59:59,18,18,14,20,21,22,18,17,20,21,22,14,21,20,20,19,20,21,19,21,22,19,21,23,18
16-Apr-2020 22:59:59,18,16,13,20,20,21,17,16,19,22,21,11,21,20,18,20,20,21,18,20,20,19,20,22,18
16-Apr-2020 23:59:59,17,16,10,20,18,20,17,16,19,21,21,10,20,20,18,19,19,20,17,20,20,18,20,21,18
17-Apr-2020 00:59:59,16,15,9,20,18,19,17,15,17,21,20,9,20,19,17,19,18,20,16,19,19,18,19,21,18
17-Apr-2020 01:59:59,15,15,10,19,17,18,16,14,16,20,20,8,20,19,16,19,18,20,15,19,19,18,19,21,18
17-Apr-2020 02:59:59,15,14,10,19,17,17,16,13,16,19,20,8,20,20,16,18,18,20,15,19,18,18,18,21,17
17-Apr-2020 03:59:59,13,14,9,19,16,17,16,13,15,20,19,8,19,19,15,18,17,19,15,19,17,18,18,20,17
17-Apr-2020 04:59:59,13,14,9,18,15,16,15,12,15,19,19,8,19,19,15,17,17,19,16,18,17,17,16,20,16
17-Apr-2020 05:59:59,12,14,7,18,16,15,15,11,15,17,18,9,18,18,14,17,17,18,15,18,16,17,16,19,15
17-Apr-2020 06:59:59,12,13,6,17,16,15,16,11,14,18,17,9,18,18,14,16,16,18,15,17,15,17,15,19,15
17-Apr-2020 07:59:59,13,14,9,18,17,17,16,14,15,19,18,9,18,18,16,16,17,18,15,18,16,17,16,19,15
17-Apr-2020 08:59:59,15,18,15,19,20,18,17,18,19,20,20,14,20,20,17,18,18,19,18,20,18,19,18,21,17
17-Apr-2020 09:59:59,18,19,17,21,22,21,18,20,23,22,21,17,22,21,18,20,20,21,19,21,21,21,20,22,20
17-Apr-2020 10:59:59,20,21,18,23,24,23,19,22,25,24,23,19,24,23,20,21,22,23,20,23,23,23,22,24,22
17-Apr-2020 11:59:59,21,22,19,24,25,24,20,24,27,26,25,20,25,24,21,22,23,25,21,24,24,24,23,25,23
17-Apr-2020 12:59:59,22,22,20,25,26,25,22,26,29,27,26,21,26,26,22,24,24,26,22,26,25,25,25,26,25
17-Apr-2020 13:59:59,23,24,21,26,28,26,23,27,30,28,27,21,26,27,23,26,26,27,24,26,27,26,26,27,26
17-Apr-2020 14:59:59,24,24,21,27,28,27,23,28,31,29,28,22,28,28,24,26,26,28,24,27,28,27,27,28,27
17-Apr-2020 15:59:59,25,25,22,28,29,28,23,28,32,29,29,22,28,28,25,27,27,29,25,28,29,28,28,29,28
17-Apr-2020 16:59:59,26,27,21,28,29,27,24,29,32,30,29,23,29,28,24,27,26,29,25,29,28,28,28,29,28
17-Apr-2020 17:59:59,25,26,20,28,28,26,24,28,29,30,29,21,29,28,24,27,27,29,25,28,27,27,27,29,28
17-Apr-2020 18:59:59,25,22,18,26,26,25,23,26,27,28,25,20,28,26,23,25,25,27,24,26,25,27,25,28,27
17-Apr-2020 19:59:59,22,20,16,25,25,23,21,25,24,26,22,17,25,24,21,24,24,24,22,21,23,20,24,26,22
17-Apr-2020 20:59:59,20,20,14,23,24,23,20,20,19,24,22,15,23,22,20,23,22,22,21,22,22,20,23,25,19
17-Apr-2020 21:59:59,19,19,12,22,21,21,19,19,19,23,21,13,22,22,19,21,21,22,20,21,22,19,22,24,19
17-Apr-2020 22:59:59,18,18,10,21,21,20,18,17,19,22,22,12,22,21,19,20,21,21,19,20,21,19,22,23,19
17-Apr-2020 23:59:59,16,16,9,21,19,18,17,17,18,22,20,12,21,21,18,19,20,21,17,20,20,19,21,22,19
18-Apr-2020 00:59:59,16,16,8,20,18,17,17,16,16,22,20,11,21,20,17,19,19,21,16,19,20,19,19,22,19
18-Apr-2020 01:59:59,16,16,7,19,18,16,17,14,15,21,19,10,20,20,16,19,18,20,16,18,19,18,18,21,18
18-Apr-2020 02:59:59,16,16,7,19,17,16,16,13,14,20,19,9,20,19,15,19,18,19,16,18,17,17,17,20,17
18-Apr-2020 03:59:59,15,15,7,18,16,15,16,12,13,19,18,8,19,19,15,18,17,19,15,17,17,17,16,20,16
18-Apr-2020 04:59:59,14,14,6,18,14,14,15,11,13,19,18,8,18,18,15,18,16,19,15,17,16,16,15,20,16
18-Apr-2020 05:59:59,13,13,6,18,13,14,15,11,13,19,18,7,18,18,14,17,16,18,14,17,16,16,15,19,15
18-Apr-2020 06:59:59,13,13,6,17,13,14,15,10,12,17,17,7,18,18,14,16,16,17,14,16,16,16,15,19,15
18-Apr-2020 07:59:59,15,15,9,18,16,15,16,14,13,17,18,9,19,19,16,16,17,17,16,18,17,17,16,19,16
18-Apr-2020 08:59:59,18,18,15,20,19,17,17,18,19,20,20,15,20,20,17,18,19,19,18,19,18,20,18,21,18
18-Apr-2020 09:59:59,19,19,18,21,22,20,18,21,23,22,21,18,22,22,19,19,21,21,19,21,20,22,20,23,20
18-Apr-2020 10:59:59,20,20,19,23,24,23,20,24,26,24,23,20,23,23,21,21,23,24,21,23,23,23,23,24,22
18-Apr-2020 11:59:59,22,22,20,24,26,25,21,26,28,26,24,20,25,25,22,23,24,25,22,25,25,24,26,26,25
18-Apr-2020 12:59:59,23,23,21,26,27,26,23,27,30,27,26,21,26,26,24,24,26,27,23,26,27,26,25,27,26
18-Apr-2020 13:59:59,24,24,21,27,28,27,23,28,31,29,28,21,27,27,24,25,26,28,24,27,28,27,27,28,27
18-Apr-2020 14:59:59,23,23,20,28,29,27,23,29,32,30,29,20,28,28,25,27,26,29,24,28,29,28,27,29,28
18-Apr-2020 15:59:59,22,22,22,27,28,27,19,28,29,29,28,16,28,26,25,26,23,29,20,27,27,27,26,29,29
18-Apr-2020 16:59:59,22,22,21,25,24,26,19,27,23,28,26,18,27,25,25,26,22,28,19,25,27,24,25,27,28
18-Apr-2020 17:59:59,22,22,20,25,21,22,20,24,22,27,25,19,25,24,23,23,24,26,20,24,24,23,22,24,26
18-Apr-2020 18:59:59,20,20,18,21,22,23,19,22,22,26,24,19,25,23,22,22,22,26,20,24,24,23,20,23,23
18-Apr-2020 19:59:59,19,19,16,19,23,22,18,22,21,25,24,17,24,22,21,23,21,25,19,23,23,22,20,24,23
18-Apr-2020 20:59:59,19,19,13,21,22,20,18,20,21,24,23,14,23,21,20,22,21,23,19,23,22,22,21,24,21
18-Apr-2020 21:59:59,18,18,11,22,20,20,17,19,21,22,22,12,22,21,19,20,20,22,18,22,21,21,21,22,21
18-Apr-2020 22:59:59,17,17,10,21,18,19,17,16,19,22,21,11,21,20,18,19,19,22,17,21,20,20,20,22,20
18-Apr-2020 23:59:59,16,16,8,20,17,18,16,15,17,22,21,10,21,20,17,20,18,21,16,20,20,19,19,21,20
19-Apr-2020 00:59:59,15,15,8,19,18,17,16,14,16,21,20,9,20,20,16,19,18,21,17,19,19,18,17,21,19
19-Apr-2020 01:59:59,16,16,7,18,18,17,16,13,15,20,20,9,20,19,15,18,17,19,16,18,17,18,16,20,18
19-Apr-2020 02:59:59,15,15,7,18,18,17,16,12,15,20,19,8,19,19,15,17,17,19,16,18,16,17,16,19,18
19-Apr-2020 03:59:59,14,14,6,17,18,17,15,12,14,19,19,8,19,19,15,17,16,19,15,18,16,17,16,19,17
19-Apr-2020 04:59:59,14,14,6,17,17,16,15,11,13,19,18,8,18,18,15,17,16,19,15,17,16,16,15,18,16
19-Apr-2020 05:59:59,14,14,6,17,15,15,15,11,13,19,18,8,18,17,14,16,16,18,16,17,15,16,15,18,15
19-Apr-2020 06:59:59,13,13,6,17,14,14,14,11,12,17,17,8,18,17,15,16,15,17,15,16,15,16,14,18,15
19-Apr-2020 07:59:59,14,14,9,17,15,15,15,14,14,17,17,9,17,18,16,16,16,17,16,17,16,17,16,19,16
19-Apr-2020 08:59:59,17,17,14,19,19,17,17,18,18,20,19,13,19,19,17,17,18,19,18,19,18,19,17,20,17
19-Apr-2020 09:59:59,18,18,16,20,21,19,18,21,22,22,21,16,21,21,18,19,20,21,18,21,20,21,20,22,20
