Timestamp,AJM,BJU,MON,CHO,CUA,CUT,FAC,FAR,GAM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
21-Jun-2020 09:59:59,16,19,20,20,15,19,20,20,15,15,19,19,17,17,19,20,16,19,20,19,20,20,19
21-Jun-2020 10:59:59,18,19,21,21,16,21,22,21,17,17,19,20,18,18,20,21,17,20,20,21,21,21,21
21-Jun-2020 11:59:59,20,20,22,22,18,23,25,23,19,19,21,20,20,20,21,23,19,21,23,22,22,22,23
21-Jun-2020 12:59:59,21,22,23,23,20,24,28,24,21,21,23,23,22,21,23,24,20,23,25,24,24,24,25
21-Jun-2020 13:59:59,22,25,25,25,21,26,29,26,20,20,25,25,22,23,24,26,22,25,26,25,26,26,26
21-Jun-2020 14:59:59,23,25,25,25,22,27,28,28,17,17,26,25,20,25,25,28,22,26,28,26,27,27,27
21-Jun-2020 15:59:59,21,25,25,25,21,27,27,28,14,14,26,26,20,25,24,27,22,26,26,26,27,27,28
21-Jun-2020 16:59:59,20,25,23,23,21,24,24,27,14,14,26,25,20,24,24,27,22,25,24,23,26,26,27
21-Jun-2020 17:59:59,20,23,22,22,19,24,22,25,13,13,23,23,20,22,23,24,21,23,24,21,24,24,23
21-Jun-2020 18:59:59,19,22,21,21,18,22,22,20,13,13,22,23,19,18,22,21,20,22,22,21,21,21,22
21-Jun-2020 19:59:59,17,20,20,20,18,20,22,21,13,13,20,21,18,16,20,21,19,21,18,21,20,20,22
21-Jun-2020 20:59:59,17,20,19,19,17,19,21,22,12,12,20,21,17,20,20,22,18,20,18,20,20,20,21
21-Jun-2020 21:59:59,16,20,19,19,17,17,19,21,11,11,20,20,17,18,20,21,18,20,18,20,20,20,21
21-Jun-2020 22:59:59,16,19,19,19,16,17,18,20,10,10,20,20,17,18,19,20,17,19,19,20,20,20,20
21-Jun-2020 23:59:59,15,19,19,19,17,16,18,20,10,10,20,20,17,18,18,20,16,19,19,19,20,20,20
22-Jun-2020 00:59:59,15,19,18,18,16,16,18,20,10,10,19,19,16,18,18,20,16,19,19,19,20,20,19
22-Jun-2020 01:59:59,15,19,17,17,16,16,17,19,9,9,19,19,16,17,18,20,16,19,17,18,20,20,18
22-Jun-2020 02:59:59,15,19,17,17,15,16,17,19,10,10,19,18,16,17,18,19,15,19,18,18,19,19,18
22-Jun-2020 03:59:59,15,18,18,18,15,17,17,19,10,10,18,18,16,16,18,19,16,18,18,18,19,19,17
22-Jun-2020 04:59:59,14,18,16,16,15,16,18,19,10,10,19,18,14,16,18,19,16,18,16,17,19,19,17
22-Jun-2020 05:59:59,14,15,14,14,14,16,17,18,11,11,15,15,13,15,15,18,15,15,14,16,16,16,17
22-Jun-2020 06:59:59,13,14,14,14,14,16,13,16,11,11,14,15,13,12,14,15,14,13,14,13,15,15,16
22-Jun-2020 07:59:59,12,15,15,15,12,14,13,15,11,11,14,14,13,13,14,15,13,13,15,14,15,15,14
22-Jun-2020 08:59:59,12,15,14,14,13,15,14,16,11,11,14,15,13,13,14,15,13,14,14,14,16,16,14
22-Jun-2020 09:59:59,12,15,15,15,14,16,15,16,11,11,15,16,13,14,14,15,14,14,15,15,16,16,15
22-Jun-2020 10:59:59,13,16,16,16,15,18,17,17,12,12,16,16,14,15,15,16,14,15,16,16,18,18,17
22-Jun-2020 11:59:59,15,17,19,19,16,20,20,18,13,13,17,18,17,17,16,17,17,17,18,17,19,19,19
22-Jun-2020 12:59:59,16,18,20,20,16,21,20,19,13,13,18,18,17,17,17,18,16,20,20,18,20,20,19
22-Jun-2020 13:59:59,17,19,21,21,16,21,21,21,13,13,20,19,18,19,18,21,18,22,22,20,21,21,21
22-Jun-2020 14:59:59,18,20,22,22,17,23,23,23,15,15,21,21,20,20,20,23,19,21,23,22,22,22,22
22-Jun-2020 15:59:59,19,22,22,22,19,23,25,24,16,16,23,22,20,21,21,24,20,23,23,23,23,23,23
22-Jun-2020 16:59:59,19,22,23,23,19,23,25,25,17,17,23,23,21,22,21,24,20,23,23,23,24,24,23
22-Jun-2020 17:59:59,18,23,22,22,19,23,23,24,16,16,23,23,20,22,21,24,20,23,23,22,24,24,23
22-Jun-2020 18:59:59,17,21,19,19,18,21,22,22,15,15,22,22,19,21,20,22,19,22,21,22,22,22,22
22-Jun-2020 19:59:59,15,18,19,19,17,20,21,21,14,14,21,21,16,19,18,21,18,20,18,20,18,18,20
22-Jun-2020 20:59:59,14,16,17,17,14,18,19,20,12,12,17,18,14,16,16,20,15,19,16,19,16,16,20
22-Jun-2020 21:59:59,12,16,15,15,13,17,18,19,10,10,17,17,14,15,15,19,14,18,15,18,17,17,20
22-Jun-2020 22:59:59,13,16,15,15,14,18,18,19,10,10,17,18,14,16,16,19,14,17,15,18,17,17,19
22-Jun-2020 23:59:59,14,16,15,15,14,16,17,19,10,10,17,17,14,16,16,18,14,17,15,17,17,17,18
23-Jun-2020 00:59:59,13,16,16,16,14,15,16,18,9,9,17,17,15,16,15,18,14,17,16,17,17,17,18
23-Jun-2020 01:59:59,13,16,16,16,14,15,16,18,9,9,17,17,15,16,15,18,13,17,16,17,17,17,17
23-Jun-2020 02:59:59,13,16,16,16,14,15,15,18,9,9,17,17,14,16,15,18,13,17,15,17,17,17,17
23-Jun-2020 03:59:59,13,16,15,15,13,14,14,18,8,8,17,16,13,15,15,17,13,16,15,16,17,17,17
23-Jun-2020 04:59:59,12,16,14,14,13,13,13,17,7,7,16,16,12,15,14,17,12,15,15,16,16,16,16
23-Jun-2020 05:59:59,12,15,13,13,12,12,12,17,7,7,16,16,12,14,14,17,12,15,14,15,16,16,16
23-Jun-2020 06:59:59,12,15,13,13,12,12,12,16,7,7,16,16,12,14,14,16,12,15,14,15,16,16,16
23-Jun-2020 07:59:59,14,16,14,14,13,15,14,17,9,9,17,17,14,15,15,17,14,16,15,16,17,17,16
23-Jun-2020 08:59:59,15,18,17,17,14,17,18,19,11,11,18,18,15,16,17,18,16,18,16,19,19,19,17
23-Jun-2020 09:59:59,17,19,19,16,16,19,21,21,14,14,20,20,16,16,17,17,17,17,19,19,20,20,19
23-Jun-2020 10:59:59,18,20,20,17,17,21,23,22,16,16,20,21,17,19,19,18,18,21,20,20,21,21,20
23-Jun-2020 11:59:59,19,21,21,17,17,22,23,23,16,16,22,21,18,20,20,23,19,21,21,21,22,22,22
23-Jun-2020 12:59:59,20,22,22,19,19,24,25,24,18,18,23,23,18,21,21,24,20,23,23,23,23,23,23
23-Jun-2020 13:59:59,21,23,22,22,19,25,27,24,18,18,23,23,19,22,22,24,20,24,24,24,23,23,25
23-Jun-2020 14:59:59,20,21,22,22,18,26,23,23,14,14,21,20,20,17,22,24,19,23,23,22,18,18,25
23-Jun-2020 15:59:59,19,21,22,22,14,23,17,23,23,21,21,17,18,20,20,24,16,21,23,20,21,21,24
23-Jun-2020 16:59:59,20,21,21,21,16,16,19,23,23,20,20,19,18,20,21,23,18,21,21,20,23,23,20
23-Jun-2020 17:59:59,19,21,21,21,17,16,20,22,22,21,21,19,18,19,20,21,18,21,20,18,22,22,18
23-Jun-2020 18:59:59,15,19,17,17,14,16,18,20,20,20,20,18,15,16,18,19,15,19,17,18,20,20,17
23-Jun-2020 19:59:59,13,18,15,15,13,16,16,18,18,18,18,17,13,15,17,17,14,18,16,17,18,18,17
23-Jun-2020 20:59:59,12,16,14,14,12,15,16,15,15,15,15,16,12,13,15,15,13,15,14,16,15,15,16
23-Jun-2020 21:59:59,10,15,14,14,11,16,15,16,16,14,14,14,12,13,14,15,12,14,14,15,15,15,16
23-Jun-2020 22:59:59,10,15,14,14,11,16,14,16,9,9,15,15,12,13,15,15,12,15,13,15,15,15,16
23-Jun-2020 23:59:59,10,15,14,14,11,16,14,16,9,9,14,15,12,13,13,15,12,14,13,14,15,15,16
24-Jun-2020 00:59:59,10,14,14,13,11,14,14,15,9,9,14,14,12,12,13,15,12,13,13,14,14,14,14
24-Jun-2020 01:59:59,10,14,13,13,11,13,13,15,9,9,14,14,11,12,13,15,12,13,13,13,14,14,15
24-Jun-2020 02:59:59,9,14,13,13,11,13,13,15,9,9,14,13,11,13,13,15,11,13,13,14,14,14,15
24-Jun-2020 03:59:59,9,14,13,13,11,13,12,15,9,9,14,14,11,12,13,14,11,13,13,14,15,15,14
24-Jun-2020 04:59:59,9,14,13,13,11,13,12,15,9,9,14,14,12,12,13,14,11,13,13,13,15,15,14
24-Jun-2020 05:59:59,9,14,13,13,11,13,13,15,9,9,14,14,11,13,13,15,12,13,13,14,15,15,14
24-Jun-2020 06:59:59,9,14,13,13,11,13,13,15,9,9,14,14,12,13,13,15,12,14,13,14,15,15,14
24-Jun-2020 07:59:59,10,14,14,13,12,14,13,16,9,9,15,15,12,13,14,15,12,14,14,14,16,16,15
24-Jun-2020 08:59:59,11,15,16,14,13,15,15,17,10,10,15,16,13,14,14,16,13,15,14,15,16,16,15
24-Jun-2020 09:59:59,12,16,17,15,13,16,18,18,12,12,17,17,13,15,15,17,14,16,15,17,18,18,17
24-Jun-2020 10:59:59,13,18,18,16,14,18,20,19,12,12,18,18,13,16,15,18,15,18,16,17,19,19,18
24-Jun-2020 11:59:59,14,19,19,17,15,19,20,20,12,12,19,19,14,17,17,19,16,18,17,17,20,20,18
24-Jun-2020 12:59:59,15,19,20,19,16,20,22,21,13,13,20,21,15,18,17,21,17,19,18,19,21,21,20
24-Jun-2020 13:59:59,15,20,21,20,16,21,23,22,13,13,21,21,16,19,18,22,17,21,20,20,21,21,21
24-Jun-2020 14:59:59,17,20,22,20,16,22,24,23,14,14,21,21,17,20,19,22,17,21,20,21,22,22,22
24-Jun-2020 15:59:59,17,21,21,19,16,21,22,22,14,14,21,21,17,19,19,22,17,21,19,21,21,21,21
24-Jun-2020 16:59:59,16,19,20,19,16,19,22,20,14,14,19,20,17,18,17,21,17,19,19,20,19,19,20
24-Jun-2020 17:59:59,16,19,20,18,16,19,20,20,13,13,20,19,17,18,18,20,17,19,19,19,21,21,19
24-Jun-2020 18:59:59,16,19,17,15,16,17,19,20,12,12,19,20,14,17,18,19,17,19,18,19,20,20,19
24-Jun-2020 19:59:59,14,17,16,15,14,17,18,17,11,11,17,18,13,14,16,17,15,18,15,17,17,17,18
24-Jun-2020 20:59:59,12,15,15,15,13,16,15,16,11,11,15,16,13,14,14,16,13,15,14,15,16,16,16
24-Jun-2020 21:59:59,12,15,15,15,12,15,15,16,11,11,15,15,13,14,14,16,13,14,14,15,16,16,16
24-Jun-2020 22:59:59,11,15,15,14,12,14,14,16,10,10,15,15,13,14,14,16,12,14,14,15,16,16,15
24-Jun-2020 23:59:59,11,15,15,14,12,14,14,16,10,10,15,15,13,14,14,16,13,14,14,14,16,16,15
25-Jun-2020 00:59:59,11,15,15,14,12,14,14,17,10,10,15,15,13,14,14,16,12,15,14,15,14,16,15
25-Jun-2020 01:59:59,11,15,15,14,12,14,14,14,10,10,15,15,13,14,14,16,12,14,14,15,14,16,15
25-Jun-2020 02:59:59,11,15,15,14,12,14,14,16,9,9,15,15,13,14,14,16,12,15,14,15,14,16,15
25-Jun-2020 03:59:59,11,15,15,14,12,14,14,16,9,9,15,15,13,14,14,16,12,14,14,15,14,16,15
25-Jun-2020 04:59:59,11,15,14,15,12,14,13,17,9,9,15,15,13,14,14,16,12,14,14,15,14,16,15
25-Jun-2020 05:59:59,11,15,15,15,12,14,13,16,9,9,15,15,12,14,14,16,12,15,14,15,14,16,15
25-Jun-2020 06:59:59,11,15,16,15,12,14,14,17,10,10,15,15,12,14,14,16,12,15,14,15,14,16,15
25-Jun-2020 07:59:59,12,15,16,15,12,15,14,17,10,10,16,15,13,15,14,17,13,16,15,15,14,17,15
25-Jun-2020 08:59:59,12,16,17,16,12,16,16,18,11,11,16,16,13,15,15,17,13,16,15,16,15,17,17
25-Jun-2020 09:59:59,14,17,18,17,13,17,18,18,12,12,17,17,13,16,16,17,14,17,16,17,16,18,17
25-Jun-2020 10:59:59,16,18,19,19,14,18,19,19,13,13,18,19,15,17,18,19,15,18,18,18,18,19,18
25-Jun-2020 11:59:59,17,20,20,20,16,20,21,21,15,15,20,21,18,19,19,20,17,20,20,20,20,22,20
25-Jun-2020 12:59:59,18,22,22,21,17,22,23,22,16,16,21,23,19,20,20,22,18,22,22,21,21,23,22
25-Jun-2020 13:59:59,19,23,22,22,18,22,24,23,17,17,23,24,20,21,21,23,19,22,23,22,22,25,23
25-Jun-2020 14:59:59,20,23,20,23,19,23,25,24,19,19,23,24,19,22,22,24,20,23,23,23,23,25,24
25-Jun-2020 15:59:59,19,24,16,22,20,23,25,21,19,19,22,24,20,20,22,20,21,22,23,22,23,24,22
25-Jun-2020 16:59:59,19,23,17,21,20,17,23,20,18,18,20,22,19,19,22,19,21,20,22,20,22,22,19
25-Jun-2020 17:59:59,18,22,18,17,19,17,22,21,18,18,21,22,17,20,22,20,20,20,19,20,21,23,19
25-Jun-2020 18:59:59,16,19,16,15,17,17,21,17,15,15,18,20,13,15,19,18,18,18,15,18,17,18,19
25-Jun-2020 19:59:59,12,15,15,14,13,16,16,16,12,12,15,16,13,13,14,16,13,15,14,16,14,16,16
25-Jun-2020 20:59:59,12,15,15,14,13,15,14,16,11,11,15,15,13,14,14,16,13,14,14,15,14,16,16
25-Jun-2020 21:59:59,12,15,15,14,13,15,14,16,10,10,15,16,12,14,15,16,13,14,14,15,14,16,15
25-Jun-2020 22:59:59,11,15,15,14,13,15,14,16,10,10,15,16,12,14,14,16,13,14,14,15,14,16,15
25-Jun-2020 23:59:59,11,15,15,14,12,14,14,16,10,10,15,16,13,14,14,16,13,14,14,15,14,16,15
26-Jun-2020 00:59:59,11,15,14,14,12,14,14,16,10,10,15,16,13,14,14,16,12,14,14,15,14,16,15
26-Jun-2020 01:59:59,11,15,14,14,12,13,14,16,10,10,15,15,13,14,14,16,12,14,14,15,14,16,15
26-Jun-2020 02:59:59,11,15,14,14,12,14,14,16,10,10,15,15,13,14,14,16,12,14,14,15,14,16,15
26-Jun-2020 03:59:59,11,15,14,14,12,14,14,16,10,10,15,15,13,14,14,16,13,14,14,15,14,16,14
26-Jun-2020 04:59:59,11,15,14,14,12,13,14,17,9,9,15,15,13,14,14,16,12,14,14,15,14,16,15
26-Jun-2020 05:59:59,11,15,14,13,12,13,14,16,10,10,15,15,12,14,14,16,12,14,14,15,14,16,14
26-Jun-2020 06:59:59,11,15,13,13,12,13,13,15,9,9,15,15,12,13,14,15,13,15,14,14,14,16,14
26-Jun-2020 07:59:59,12,16,15,14,12,15,15,16,11,11,16,15,12,14,14,16,13,15,15,16,15,17,15
26-Jun-2020 08:59:59,14,16,17,16,14,17,17,18,13,13,17,17,13,15,16,17,14,16,16,17,16,18,17
26-Jun-2020 09:59:59,15,18,19,18,15,18,20,20,15,15,19,18,15,17,17,19,16,18,18,18,17,19,18
26-Jun-2020 10:59:59,17,20,20,20,16,20,23,22,15,15,20,21,17,18,19,20,17,20,20,20,19,21,20
26-Jun-2020 11:59:59,18,21,22,20,17,21,24,23,17,17,21,22,18,20,20,22,19,21,20,21,21,22,22
26-Jun-2020 12:59:59,19,23,23,22,19,23,25,24,18,18,23,23,20,21,22,23,20,22,22,22,22,24,23
26-Jun-2020 13:59:59,20,24,24,23,19,24,27,25,20,20,24,24,21,22,23,24,20,23,24,23,23,24,24
26-Jun-2020 14:59:59,20,24,25,23,20,25,28,25,20,20,24,25,21,23,23,25,21,24,25,24,24,25,25
26-Jun-2020 15:59:59,20,25,25,24,20,25,27,26,19,19,25,25,21,23,23,26,20,25,25,25,24,26,26
26-Jun-2020 16:59:59,20,25,25,23,21,24,27,26,19,19,25,26,21,24,23,26,21,25,24,25,23,26,24
26-Jun-2020 17:59:59,19,24,23,22,20,23,26,26,18,18,25,25,21,24,22,25,21,24,24,23,23,25,23
26-Jun-2020 18:59:59,19,23,21,20,19,19,22,23,16,16,24,24,20,21,22,22,20,23,22,21,22,24,19
26-Jun-2020 19:59:59,17,22,20,19,17,17,19,22,14,14,22,21,18,20,21,21,18,21,21,19,20,23,19
26-Jun-2020 20:59:59,16,20,19,18,16,17,18,22,12,12,21,19,17,19,19,21,17,20,19,18,20,22,18
26-Jun-2020 21:59:59,15,19,18,17,16,17,18,21,11,11,19,18,16,18,18,20,16,18,18,17,19,20,18
26-Jun-2020 22:59:59,14,18,18,17,15,17,17,20,11,11,18,18,15,18,17,19,16,18,18,17,18,19,17
26-Jun-2020 23:59:59,14,18,16,16,14,16,17,19,10,10,18,17,15,16,17,18,15,17,17,16,17,19,17
27-Jun-2020 00:59:59,13,18,16,16,14,16,16,19,10,10,17,17,14,16,17,18,15,17,17,16,17,18,16
27-Jun-2020 01:59:59,12,17,15,15,13,16,16,18,9,9,17,17,13,16,16,18,14,17,16,16,17,18,16
27-Jun-2020 02:59:59,12,17,15,15,13,14,16,18,8,8,17,16,13,15,15,18,14,16,16,16,16,18,16
27-Jun-2020 03:59:59,11,16,15,14,13,14,15,17,7,7,17,16,12,15,15,17,13,16,15,16,15,17,16
27-Jun-2020 04:59:59,11,16,14,14,12,13,13,16,7,7,16,16,12,15,14,16,12,16,15,15,14,17,15
27-Jun-2020 05:59:59,11,16,14,13,12,12,13,16,6,6,16,16,12,15,14,16,12,15,14,15,14,17,15
27-Jun-2020 06:59:59,11,16,14,13,12,14,14,16,6,6,16,16,11,14,14,16,12,16,14,15,14,17,15
27-Jun-2020 07:59:59,12,16,16,15,13,15,15,17,8,8,17,16,13,15,15,17,13,16,15,16,14,17,15
27-Jun-2020 08:59:59,14,17,17,16,13,17,18,18,12,12,18,17,14,16,16,18,15,17,16,17,16,19,16
27-Jun-2020 09:59:59,16,19,19,18,15,18,19,20,15,15,19,19,16,18,18,19,16,18,18,18,18,20,18
27-Jun-2020 10:59:59,18,21,20,19,18,20,23,22,17,17,21,22,17,19,20,20,18,21,20,20,20,22,20
27-Jun-2020 11:59:59,20,22,22,22,19,22,25,23,19,19,22,22,19,21,22,23,20,22,22,22,22,23,22
27-Jun-2020 12:59:59,21,24,24,23,20,23,27,25,20,20,24,25,21,22,23,24,21,24,24,23,23,25,24
27-Jun-2020 13:59:59,22,25,25,25,22,25,29,26,20,20,25,25,22,24,25,26,22,25,25,24,25,26,25
27-Jun-2020 14:59:59,23,26,26,25,23,26,30,27,19,19,26,26,22,25,25,27,23,26,26,25,25,27,26
27-Jun-2020 15:59:59,24,26,26,25,23,27,31,28,20,20,27,27,22,25,25,28,23,27,26,26,26,28,27
27-Jun-2020 16:59:59,23,26,27,24,23,27,30,28,20,20,27,27,21,25,25,29,23,27,26,26,25,27,28
27-Jun-2020 17:59:59,19,25,26,24,22,26,29,27,19,19,26,26,21,24,24,27,22,26,25,27,23,27,27
27-Jun-2020 18:59:59,18,24,23,23,20,22,25,26,17,17,25,24,20,23,22,25,21,25,23,24,23,26,24
27-Jun-2020 19:59:59,17,22,22,21,19,21,22,24,15,15,23,23,19,22,21,24,20,23,22,21,21,23,23
27-Jun-2020 20:59:59,17,22,21,20,17,20,19,24,12,12,22,21,18,21,21,23,19,21,21,20,21,22,21
27-Jun-2020 21:59:59,17,21,20,19,17,19,19,23,10,10,21,21,18,20,20,23,17,20,20,19,21,22,20
27-Jun-2020 22:59:59,16,20,19,18,16,18,18,21,10,10,20,20,17,19,19,22,16,19,19,18,20,21,19
27-Jun-2020 23:59:59,15,20,18,17,16,17,17,21,8,8,19,19,16,18,18,20,15,19,18,17,18,20,18
28-Jun-2020 00:59:59,14,19,18,17,15,16,17,20,8,8,19,19,16,18,17,20,14,18,17,17,18,20,17
28-Jun-2020 01:59:59,13,18,18,16,15,14,16,20,8,8,19,18,15,18,17,19,14,18,17,17,17,19,17
28-Jun-2020 02:59:59,13,18,17,14,14,14,15,19,7,7,18,17,14,17,16,18,14,17,16,16,16,19,17
28-Jun-2020 03:59:59,13,17,16,13,13,15,14,17,7,7,18,17,13,16,15,17,13,16,15,16,15,18,16
28-Jun-2020 04:59:59,12,16,14,13,13,15,13,17,6,6,17,16,14,15,15,17,13,16,14,16,14,17,15
28-Jun-2020 05:59:59,12,15,12,12,13,13,12,16,6,6,16,16,13,15,14,17,12,16,13,15,13,17,15
28-Jun-2020 06:59:59,12,15,12,13,13,13,12,17,6,6,16,16,12,15,14,16,12,15,14,15,13,17,14
28-Jun-2020 07:59:59,14,16,16,15,13,14,14,17,8,8,17,16,14,15,16,17,14,16,15,16,14,18,15
28-Jun-2020 08:59:59,16,18,18,18,15,17,18,19,13,13,19,18,15,17,17,18,16,18,17,18,16,19,17
28-Jun-2020 09:59:59,17,20,20,19,16,19,21,21,15,15,20,20,17,18,19,20,17,19,19,19,18,21,18
28-Jun-2020 10:59:59,18,22,21,21,18,21,24,22,16,16,22,22,18,20,20,22,19,21,21,21,21,23,21
28-Jun-2020 11:59:59,20,23,23,23,19,23,26,24,18,18,23,23,20,22,22,23,20,23,23,23,22,24,22
28-Jun-2020 12:59:59,21,24,24,24,21,24,28,25,19,19,25,25,21,23,24,25,21,25,24,24,24,26,24
28-Jun-2020 13:59:59,23,25,24,24,22,25,29,26,19,19,26,25,21,24,25,26,22,25,25,24,25,27,25
28-Jun-2020 14:59:59,23,26,25,24,22,26,29,27,18,18,26,26,22,24,25,27,23,26,26,25,25,27,26
28-Jun-2020 15:59:59,22,25,24,24,22,27,28,27,19,19,26,26,21,24,25,27,23,26,27,26,25,27,27
28-Jun-2020 16:59:59,22,25,25,23,21,28,27,27,19,19,26,26,21,24,24,26,22,26,26,26,25,27,27
28-Jun-2020 17:59:59,23,26,24,23,21,27,27,26,18,18,26,27,21,24,24,26,22,26,26,25,25,27,26
28-Jun-2020 18:59:59,21,25,22,22,21,23,25,25,17,17,25,25,21,23,24,24,22,25,23,24,23,26,24
28-Jun-2020 19:59:59,18,23,21,20,18,22,23,23,14,14,23,24,19,21,22,23,19,23,21,23,21,23,23
28-Jun-2020 20:59:59,17,22,20,19,17,21,21,22,13,13,22,21,18,20,21,22,18,22,20,21,20,22,21
28-Jun-2020 21:59:59,17,21,19,19,16,20,20,21,10,10,21,21,17,19,20,21,17,21,19,20,19,21,21
28-Jun-2020 22:59:59,16,20,19,18,16,18,19,21,9,9,20,20,16,18,19,20,16,20,18,20,18,21,20
28-Jun-2020 23:59:59,15,19,18,17,15,18,19,21,9,9,19,19,15,18,18,20,16,19,17,19,17,20,19
29-Jun-2020 00:59:59,14,19,18,16,14,17,18,20,8,8,20,19,15,17,17,20,15,19,17,18,16,19,18
29-Jun-2020 01:59:59,13,18,17,16,14,17,17,19,9,9,19,18,13,17,16,19,15,18,16,17,15,19,18
29-Jun-2020 02:59:59,13,18,17,15,14,15,15,18,8,8,18,18,13,16,16,19,14,18,16,17,15,18,18
29-Jun-2020 03:59:59,12,17,16,14,14,14,14,17,7,7,18,17,13,16,15,18,13,17,15,17,14,18,17
29-Jun-2020 04:59:59,12,16,14,13,13,13,14,17,7,7,18,17,13,15,15,18,13,16,15,16,14,18,16
29-Jun-2020 05:59:59,12,16,14,13,13,12,15,17,7,7,17,17,13,15,15,17,13,17,15,16,14,17,16
29-Jun-2020 06:59:59,11,17,14,13,13,12,15,17,7,7,17,17,14,15,15,18,13,17,15,16,14,18,16
29-Jun-2020 07:59:59,13,18,16,15,14,16,16,17,9,9,18,17,15,15,16,18,14,18,15,17,15,19,17
29-Jun-2020 08:59:59,16,19,19,17,14,18,18,19,13,13,19,18,15,17,18,19,15,18,17,18,17,20,18
29-Jun-2020 09:59:59,18,19,20,19,15,20,22,21,21,20,20,19,16,18,18,21,17,19,19,19,19,21,19
29-Jun-2020 10:59:59,18,21,22,20,17,21,24,22,16,16,21,21,18,19,20,22,18,21,21,21,20,22,21
29-Jun-2020 11:59:59,19,23,23,22,19,23,26,24,18,18,23,22,19,21,21,24,20,23,22,22,21,23,23
29-Jun-2020 12:59:59,21,23,25,24,20,24,26,25,19,19,24,24,20,22,23,25,21,24,24,23,23,25,24
29-Jun-2020 13:59:59,22,25,26,24,21,25,27,26,19,19,25,24,21,24,24,26,21,25,25,24,24,26,25
29-Jun-2020 14:59:59,23,26,27,22,22,26,29,28,22,22,27,26,22,25,25,27,23,27,24,25,25,27,27
29-Jun-2020 15:59:59,23,26,26,22,23,27,30,29,22,22,27,26,23,25,25,28,23,27,24,26,25,27,27
29-Jun-2020 16:59:59,20,22,24,23,23,26,28,27,21,21,25,26,22,22,22,28,22,26,22,23,19,23,26
29-Jun-2020 17:59:59,15,20,24,23,17,22,24,24,17,17,19,21,22,21,18,24,17,22,22,23,19,23,24
29-Jun-2020 18:59:59,16,20,23,21,18,19,21,23,13,13,20,19,21,21,19,21,17,18,20,20,19,22,22
29-Jun-2020 19:59:59,17,20,19,18,18,20,20,21,13,13,20,20,18,19,19,20,17,18,20,20,18,20,19
29-Jun-2020 20:59:59,13,18,19,16,16,20,20,20,13,13,18,19,16,18,16,19,16,18,18,20,16,19,19
29-Jun-2020 21:59:59,11,17,19,16,14,20,19,20,11,11,18,18,16,17,15,19,15,18,17,19,16,18,19
29-Jun-2020 22:59:59,12,18,18,16,14,19,18,19,10,10,18,18,15,16,15,19,15,18,17,19,15,18,19
29-Jun-2020 23:59:59,12,17,17,15,13,18,17,19,10,10,17,18,14,16,15,19,15,17,17,18,16,18,19
30-Jun-2020 00:59:59,13,17,16,15,14,17,16,19,9,9,17,17,15,16,15,18,14,17,17,18,16,18,18
30-Jun-2020 01:59:59,12,17,16,15,14,15,16,19,9,9,17,17,14,16,15,18,14,17,16,17,16,18,18
30-Jun-2020 02:59:59,12,16,15,14,14,15,17,17,9,9,16,17,13,15,15,17,14,15,15,15,14,17,18
30-Jun-2020 03:59:59,10,15,15,14,13,15,15,17,9,9,15,17,13,15,14,17,14,14,14,15,14,16,17
30-Jun-2020 04:59:59,9,15,14,14,12,14,14,17,8,8,15,16,12,15,14,17,12,14,14,15,14,16,16
30-Jun-2020 05:59:59,9,15,13,13,12,13,13,16,8,8,15,16,12,14,14,16,12,14,14,15,14,16,16
30-Jun-2020 06:59:59,9,15,13,13,13,14,13,17,8,8,16,16,12,14,14,16,12,14,14,15,14,16,16
30-Jun-2020 07:59:59,12,16,15,14,14,15,14,17,10,10,17,17,15,15,15,17,14,15,15,16,14,17,17
30-Jun-2020 08:59:59,14,18,17,16,14,18,18,18,12,12,18,18,15,16,17,18,16,17,17,17,16,18,18
30-Jun-2020 09:59:59,15,19,19,18,16,20,21,20,14,14,19,20,16,17,19,19,17,20,19,18,18,20,19
30-Jun-2020 10:59:59,17,21,21,19,17,20,24,21,15,15,20,21,17,19,20,21,18,20,20,20,20,22,21
30-Jun-2020 11:59:59,19,22,21,20,18,22,26,23,16,16,22,22,19,20,21,23,19,22,22,21,21,23,22
30-Jun-2020 12:59:59,21,23,23,21,20,24,28,24,18,18,23,24,19,22,23,24,21,23,23,23,22,24,24
30-Jun-2020 13:59:59,21,24,24,22,20,25,28,25,19,19,24,25,20,22,23,25,21,25,24,24,23,25,25
30-Jun-2020 14:59:59,22,24,25,24,21,26,28,27,20,20,25,25,21,24,24,26,21,25,25,25,24,26,26
30-Jun-2020 15:59:59,23,25,26,24,21,27,28,27,20,20,26,26,21,25,24,27,22,26,26,25,25,27,28
30-Jun-2020 16:59:59,24,26,24,23,22,25,29,26,19,19,26,26,22,24,25,26,22,26,25,25,25,27,26
30-Jun-2020 17:59:59,21,23,20,22,21,23,25,22,18,18,23,24,21,21,23,20,21,22,23,23,23,24,22
30-Jun-2020 18:59:59,18,22,21,21,17,21,22,22,16,16,22,22,19,21,21,21,18,20,22,21,21,23,21
30-Jun-2020 19:59:59,17,22,20,20,18,20,21,22,14,14,21,21,18,21,21,21,19,21,21,21,21,23,21
